B 1000
I 8 18
I 155 177
I 183 158
I 21 4
I 137 17
I 1 137
I 135 25
I 37 39
I 42 32
I 185 16
I 22 1
I 23 149
I 163 89
I 199 109
I 174 123
I 136 188
I 92 79
I 121 44
I 58 29
I 184 57
I 142 57
I 25 67
I 60 71
I 157 131
I 31 167
I 17 118
I 31 167
I 4 94
I 139 170
I 23 55
I 42 188
I 182 2
I 119 106
I 17 83
I 22 40
I 96 97
I 179 117
I 197 170
I 11 106
I 49 191
I 181 0
I 112 64
I 175 113
I 76 49
I 19 104
I 192 28
I 46 21
I 98 4
I 36 32
I 72 31
I 32 140
I 71 126
I 79 66
I 193 42
I 8 9
I 124 176
I 146 191
I 75 106
I 169 16
I 99 6
I 95 53
I 125 172
I 71 97
I 108 129
I 149 52
I 27 83
I 156 103
I 25 46
I 150 147
I 176 174
I 189 88
I 5 159
I 53 69
I 189 86
I 70 3
I 170 138
I 93 92
I 115 32
I 184 98
I 161 87
I 60 106
I 43 42
I 142 51
I 185 198
I 34 190
I 191 71
I 86 78
I 117 186
I 56 94
I 12 161
I 174 109
I 170 9
I 88 42
I 49 40
I 115 95
I 172 144
I 199 185
I 93 101
I 138 129
I 100 169
I 154 141
I 197 15
I 55 10
I 11 58
I 130 28
I 168 67
I 7 105
I 9 70
I 105 162
I 179 107
I 85 173
I 63 85
I 41 46
I 188 6
I 141 18
I 98 58
I 160 115
I 19 124
I 22 7
I 16 136
I 132 75
I 34 95
I 103 18
I 53 56
I 113 180
I 177 21
I 8 93
I 193 194
I 7 50
I 60 159
I 14 101
I 17 196
I 148 62
I 68 172
I 115 155
I 175 195
I 116 156
I 44 126
I 104 189
I 120 82
I 18 95
I 101 34
I 125 41
I 145 30
I 80 149
I 14 85
I 30 14
I 170 178
I 80 94
I 166 111
I 175 28
I 125 47
I 174 184
I 65 86
I 158 188
I 105 33
I 136 130
I 135 118
I 1 198
I 54 180
I 153 122
I 195 129
I 91 171
I 68 154
I 21 185
I 1 112
I 104 139
I 36 88
I 17 130
I 194 100
I 48 43
I 72 65
I 97 144
I 20 167
I 18 131
I 15 196
I 136 129
I 160 15
I 81 116
I 158 70
I 172 47
I 66 52
I 46 194
I 22 73
I 105 131
I 179 189
I 110 186
I 42 132
I 147 199
I 157 94
I 46 172
I 105 115
I 163 82
I 192 101
I 103 65
I 169 50
I 195 116
I 195 80
I 82 166
I 124 136
I 26 155
I 191 111
I 159 123
I 70 18
I 4 79
I 77 53
I 182 109
I 188 150
I 130 156
I 181 122
I 32 131
I 132 149
I 51 39
I 161 13
I 167 192
I 121 176
I 93 188
I 138 107
I 84 4
I 86 180
I 188 118
I 40 54
I 15 104
I 46 55
I 87 90
I 192 183
I 72 155
I 45 47
I 176 188
I 198 124
I 130 12
I 45 126
I 16 134
I 27 164
I 164 146
I 108 52
I 6 199
I 5 47
I 136 9
I 48 161
I 77 117
I 28 143
I 26 1
I 181 91
I 185 46
I 86 114
I 55 145
I 185 151
I 174 63
I 129 135
I 81 26
I 108 58
I 195 163
I 56 195
I 39 79
I 53 99
I 43 68
I 143 5
I 175 28
I 119 79
I 169 58
I 37 81
I 130 5
I 159 48
I 73 100
I 19 143
I 125 186
I 102 119
I 113 56
I 152 117
I 4 135
I 72 97
I 138 45
I 104 168
I 190 4
I 2 74
I 169 152
I 66 62
I 12 2
I 55 51
I 6 190
I 188 52
I 163 72
I 89 10
I 98 93
I 170 95
I 40 45
I 153 138
I 189 93
I 77 2
I 177 9
I 131 72
I 121 153
I 158 134
I 160 119
I 109 60
I 193 171
I 185 198
I 174 24
I 72 172
I 64 5
I 40 165
I 53 57
I 88 193
I 38 118
I 106 39
I 14 145
I 107 12
I 80 117
I 129 149
I 53 106
I 21 59
I 186 112
I 159 54
I 165 199
I 98 160
I 132 19
I 9 3
I 136 91
I 70 21
I 88 128
I 40 33
I 157 25
I 29 37
I 46 160
I 57 104
I 165 10
I 105 57
I 151 72
I 16 52
I 64 81
I 63 133
I 167 41
I 38 41
I 92 132
I 15 87
I 118 123
I 130 145
I 194 181
I 19 108
I 94 14
I 73 6
I 85 165
I 53 99
I 62 22
I 113 54
I 60 105
I 108 165
I 155 192
I 190 97
I 193 166
I 27 57
I 6 185
I 157 105
I 98 85
I 122 187
I 109 93
I 186 117
I 79 118
I 192 125
I 72 3
I 171 117
I 170 176
I 61 35
I 3 132
I 186 64
I 50 140
I 59 43
I 16 53
I 52 191
I 104 192
I 65 148
I 171 62
I 194 90
I 71 101
I 4 16
I 60 10
I 36 63
I 0 37
I 195 183
I 35 169
I 27 195
I 101 89
I 25 154
I 22 3
I 44 135
I 64 142
I 8 133
I 47 79
I 192 81
I 113 13
I 155 26
I 63 36
I 112 4
I 185 111
I 89 117
I 44 103
I 182 59
I 93 0
I 9 35
I 156 41
I 111 195
I 71 14
I 58 188
I 112 87
I 163 105
I 174 85
I 130 180
I 171 31
I 112 40
I 150 14
I 92 155
I 144 90
I 163 18
I 101 179
I 76 199
I 176 71
I 163 4
I 17 66
I 21 142
B 1000
I 138 8
I 196 32
I 49 85
I 145 191
I 73 35
I 30 184
I 44 94
I 84 58
I 53 35
I 7 182
I 9 114
I 133 0
I 139 176
I 175 160
I 14 55
I 50 114
I 135 7
I 51 59
I 13 116
I 44 115
I 71 62
I 29 115
I 81 87
I 150 21
I 74 149
I 180 4
I 123 28
I 197 119
I 30 194
I 170 91
I 109 68
I 129 92
I 25 148
I 3 169
I 136 94
I 198 86
I 160 31
I 109 85
I 96 140
I 16 157
I 41 143
I 34 98
I 76 81
I 186 126
I 52 120
I 163 102
I 71 101
I 11 114
I 88 45
I 161 14
I 164 55
I 177 41
I 164 179
I 149 60
I 102 127
I 140 173
I 166 181
I 149 120
I 68 77
I 70 176
I 63 178
I 63 122
I 98 181
I 37 138
I 69 22
I 163 82
I 65 168
I 175 131
I 68 175
I 161 70
I 163 129
I 179 197
I 143 17
I 107 120
I 100 52
I 137 134
I 41 121
I 171 108
I 122 1
I 84 135
I 57 112
I 27 51
I 42 77
I 113 15
I 65 172
I 17 72
I 149 156
I 98 45
I 112 104
I 95 65
I 9 98
I 160 23
I 83 156
I 190 60
I 118 121
I 189 174
I 88 199
I 198 163
I 122 89
I 146 160
I 73 144
I 57 150
I 118 186
I 131 36
I 84 187
I 117 61
I 136 27
I 164 52
I 56 2
I 128 135
I 116 74
I 45 111
I 26 55
I 52 118
I 48 62
I 80 28
I 103 84
I 183 55
I 76 101
I 174 154
I 27 61
I 107 123
I 13 107
I 14 191
I 113 30
I 105 27
I 4 94
I 104 90
I 34 80
I 51 67
I 90 42
I 112 152
I 179 170
I 32 184
I 149 88
I 140 55
I 129 180
I 185 155
I 79 117
I 172 28
I 127 28
I 185 38
I 99 187
I 103 106
I 137 153
I 99 91
I 66 9
I 193 17
I 58 189
I 174 193
I 91 120
I 90 22
I 98 16
I 129 115
I 48 26
I 144 156
I 74 148
I 160 143
I 121 151
I 175 76
I 165 26
I 128 117
I 134 74
I 13 103
I 115 59
I 198 98
I 162 116
I 49 181
I 51 39
I 154 58
I 158 137
I 51 154
I 67 77
I 185 81
I 192 53
I 197 35
I 184 114
I 72 75
I 25 162
I 91 166
I 197 52
I 140 94
I 6 60
I 174 91
I 36 75
I 168 56
I 128 79
I 16 31
I 139 175
I 164 31
I 182 7
I 111 147
I 142 58
I 167 88
I 181 151
I 134 27
I 24 161
I 16 149
I 134 29
I 182 16
I 103 149
I 97 62
I 32 98
I 198 61
I 186 27
I 9 86
I 89 108
I 6 101
I 27 127
I 18 32
I 141 197
I 2 36
I 56 197
I 199 7
I 55 36
I 169 164
I 71 136
I 53 181
I 198 92
I 193 132
I 29 162
I 124 62
I 11 19
I 2 32
I 117 153
I 147 173
I 198 196
I 193 160
I 76 21
I 121 143
I 192 43
I 108 58
I 131 197
I 84 88
I 148 74
I 108 164
I 60 8
I 43 152
I 46 91
I 143 156
I 172 81
I 189 85
I 138 0
I 63 171
I 27 53
I 42 93
I 95 154
I 145 8
I 84 17
I 165 112
I 153 142
I 4 126
I 165 146
I 106 27
I 55 9
I 106 85
I 27 50
I 133 7
I 8 142
I 133 73
I 28 127
I 134 54
I 42 6
I 148 154
I 114 112
I 123 193
I 117 144
I 153 171
I 179 73
I 189 52
I 151 155
I 165 50
I 126 31
I 183 194
I 134 137
I 130 194
I 95 64
I 161 32
I 125 19
I 73 6
I 35 52
I 83 46
I 167 148
I 77 176
I 73 160
I 99 85
I 102 193
I 63 8
I 8 86
I 49 47
I 100 182
I 97 108
I 136 73
I 48 144
I 93 193
I 172 150
I 122 117
I 193 102
I 70 85
I 49 133
I 14 91
I 128 67
I 103 168
I 124 187
I 18 12
I 5 129
I 177 185
I 63 9
I 141 45
I 52 165
I 168 194
I 37 8
I 148 60
I 66 105
I 160 5
I 73 79
I 52 150
I 133 111
I 116 182
I 103 23
I 107 192
I 40 2
I 102 142
I 148 121
I 111 10
I 188 30
I 62 139
I 60 108
I 128 79
I 154 173
I 41 178
I 122 181
I 194 51
I 55 183
I 14 153
I 195 105
I 21 182
I 192 58
I 104 105
I 90 79
I 199 127
I 98 65
I 96 110
I 179 17
I 136 32
I 61 69
I 60 125
I 10 187
I 9 65
I 25 7
I 32 161
I 181 147
I 43 9
I 11 176
I 22 145
I 98 194
I 88 144
I 70 147
I 22 82
I 94 29
I 104 172
I 18 183
I 60 6
I 52 23
I 57 69
I 119 139
I 67 188
I 18 123
I 17 173
I 112 119
I 189 58
I 50 83
I 164 155
I 141 112
I 88 143
I 166 189
I 89 170
I 22 64
I 45 63
I 15 8
I 182 140
I 79 12
I 98 47
I 79 56
I 83 11
I 71 73
I 158 102
I 155 126
I 170 187
I 79 45
I 75 144
I 32 124
I 46 90
I 150 82
I 106 152
I 46 111
I 149 172
I 129 112
I 140 173
I 78 28
I 27 123
I 113 134
I 65 43
I 36 9
I 113 89
I 124 173
I 4 22
I 173 44
I 75 96
I 157 71
I 9 168
I 175 92
I 79 103
I 138 148
I 44 43
I 55 121
I 160 93
I 69 159
I 90 42
I 142 0
I 145 126
I 98 101
I 180 60
I 21 163
I 126 193
I 95 49
I 53 120
I 151 127
I 44 144
I 124 74
I 38 41
I 4 190
I 46 37
I 95 58
I 180 53
I 10 190
I 72 155
I 11 93
I 100 170
I 199 87
I 104 140
I 134 113
I 98 165
I 151 68
I 123 9
I 71 62
I 3 179
I 13 92
I 149 51
I 20 62
I 12 86
I 194 125
I 55 103
I 55 86
I 128 55
I 76 196
I 83 5
I 33 101
I 122 94
I 120 86
I 199 137
I 138 40
I 136 57
I 154 14
I 9 140
I 6 135
I 105 144
I 6 33
I 87 183
I 106 71
I 27 173
I 166 194
I 32 113
I 150 131
I 87 130
I 2 15
I 169 102
I 116 133
I 131 32
I 98 81
I 116 16
I 36 16
I 133 170
I 117 70
I 74 19
I 144 7
I 81 130
I 181 77
I 175 171
I 88 37
I 120 185
I 164 24
I 93 26
I 129 26
I 138 121
I 112 41
I 55 51
I 152 126
I 152 103
I 151 112
I 188 58
I 88 127
I 48 169
I 176 82
I 186 159
I 47 130
I 198 169
I 192 171
I 28 14
I 32 40
I 82 109
I 0 132
I 52 30
I 35 44
I 188 98
I 24 47
I 149 59
I 34 11
I 83 162
I 113 164
I 135 31
I 133 186
I 29 25
I 185 15
I 122 140
I 128 138
I 2 38
I 49 47
I 96 113
I 130 174
I 11 133
I 62 104
I 45 139
I 6 104
I 16 169
I 160 194
I 60 154
I 101 175
I 3 89
I 196 106
I 105 1
I 4 157
I 197 150
I 105 18
I 184 154
I 22 164
I 2 45
I 180 110
I 105 118
I 37 176
I 108 39
I 22 136
I 140 133
I 69 85
I 160 27
I 154 152
I 161 111
I 162 3
I 51 33
I 52 47
I 24 86
I 162 152
I 161 65
I 152 34
I 115 103
I 55 45
I 173 22
I 185 122
I 26 68
I 34 42
I 169 175
I 42 178
I 40 186
I 93 143
I 142 90
I 185 179
I 189 75
I 89 9
I 69 84
I 173 141
I 82 8
I 174 185
I 32 156
I 149 197
I 105 83
I 182 129
I 95 8
I 119 69
I 190 181
I 152 26
I 133 195
I 50 119
I 55 190
I 45 86
I 3 44
I 170 110
I 138 107
I 167 60
I 97 29
I 44 91
I 185 195
I 13 44
I 88 64
I 18 20
I 195 5
I 72 69
I 26 131
I 173 111
I 188 68
I 172 76
I 53 191
I 47 18
I 3 116
I 83 138
I 59 112
I 70 72
I 69 197
I 103 86
I 46 126
I 143 196
I 66 48
I 166 92
I 189 36
I 11 40
I 178 135
I 38 59
I 188 134
I 143 140
I 119 183
I 104 113
I 150 5
I 19 185
I 6 151
I 116 11
I 73 30
I 131 17
I 73 42
I 60 80
I 21 19
I 6 64
I 83 152
I 198 169
I 45 5
I 30 33
I 135 141
I 18 32
I 184 57
I 62 131
I 81 143
I 9 95
I 134 3
I 48 97
I 12 78
I 198 6
I 177 42
I 188 36
I 38 48
I 46 120
I 38 160
I 32 27
I 143 30
I 107 123
I 26 140
I 41 138
I 131 93
I 172 114
I 23 177
I 14 121
I 56 165
I 83 191
I 44 148
I 121 136
I 159 121
I 140 19
I 33 82
I 10 197
I 168 58
I 138 196
I 20 21
I 162 52
I 15 189
I 41 161
I 98 185
I 161 72
I 183 95
I 67 26
I 133 8
I 65 114
I 12 128
I 81 89
I 173 163
I 52 189
I 84 46
I 44 160
I 104 136
I 119 94
I 146 153
I 138 183
I 52 126
I 117 85
I 70 148
I 117 47
I 191 97
I 38 3
I 75 122
I 21 115
I 20 122
I 144 49
I 52 143
I 103 53
I 143 72
I 41 126
I 140 83
I 84 114
I 146 87
I 106 127
I 145 117
I 71 149
I 69 172
I 171 92
I 32 197
I 110 23
I 156 36
I 140 90
I 68 63
I 112 52
I 104 149
I 3 140
I 53 160
I 81 96
I 68 183
I 0 35
I 105 5
I 156 50
I 148 138
I 17 112
I 196 188
I 75 11
I 113 160
I 95 40
I 149 158
I 123 183
I 140 124
I 68 30
I 155 8
I 38 97
I 136 98
I 184 35
I 100 194
I 196 44
I 183 152
I 3 154
I 9 136
I 24 179
I 64 84
I 18 102
I 139 115
I 55 162
I 164 13
I 192 14
I 81 37
I 181 20
I 184 13
I 68 175
I 199 52
I 97 31
I 64 43
I 125 37
I 107 20
I 110 76
I 31 137
I 2 142
I 141 195
I 111 193
I 198 65
I 23 19
I 138 54
I 10 55
I 120 22
I 116 146
I 66 139
I 179 122
I 83 68
I 55 165
I 16 65
I 141 161
I 192 188
I 112 177
I 18 11
I 103 33
I 127 106
I 138 72
I 199 99
I 194 19
I 1 20
I 103 129
I 194 152
I 14 23
I 67 187
I 96 161
I 103 119
I 78 88
I 112 40
I 54 48
I 110 53
I 10 187
I 116 126
I 155 13
I 187 75
I 51 138
I 192 25
I 0 105
I 58 96
I 174 101
I 159 162
I 130 4
I 139 87
I 21 157
I 183 41
I 47 66
I 28 68
I 30 77
I 142 63
I 90 27
I 61 195
I 38 170
I 48 61
I 121 7
I 153 192
I 199 67
I 154 147
I 175 138
I 118 88
I 139 6
I 151 62
I 185 119
I 134 98
I 25 131
I 158 116
I 71 85
I 66 142
I 103 113
I 85 76
I 17 160
I 30 156
I 75 160
I 8 154
I 155 133
I 81 145
I 85 87
I 110 177
I 39 50
I 84 14
I 138 73
I 56 47
I 21 83
I 6 77
I 27 61
I 79 109
I 75 36
I 187 105
I 140 198
I 180 141
I 108 121
I 35 108
I 189 108
I 180 25
I 104 87
I 42 88
I 135 198
I 163 179
I 115 155
I 166 139
I 127 184
I 173 184
I 117 115
I 176 181
I 34 165
I 0 191
I 70 0
I 56 184
I 80 47
I 78 90
I 112 70
I 50 169
I 52 78
I 183 67
I 4 43
I 4 55
I 195 62
I 54 132
I 66 45
I 129 41
I 176 143
I 139 189
I 101 174
I 117 2
I 112 76
I 170 128
I 163 149
I 90 82
I 109 191
I 97 98
I 135 87
I 84 116
I 54 11
I 155 6
I 196 144
I 167 99
I 71 57
I 19 110
I 30 167
I 169 134
I 114 11
I 145 15
I 196 47
I 74 118
I 41 176
I 148 71
I 17 127
I 83 28
I 191 98
I 193 133
I 25 78
I 133 22
I 139 104
I 179 78
I 48 178
I 40 145
I 67 155
I 93 112
I 120 7
I 28 119
I 59 69
I 130 187
I 79 189
I 2 123
I 155 149
I 110 53
I 164 101
I 182 186
I 39 13
I 96 117
I 2 176
I 114 47
I 23 146
I 159 100
I 93 115
I 114 136
I 17 171
I 189 125
I 190 168
I 117 183
I 14 15
I 141 167
I 130 87
I 172 33
I 145 133
I 11 26
I 167 173
I 155 61
I 197 89
I 63 21
I 42 27
I 175 40
I 111 122
I 97 45
I 117 93
I 56 112
I 62 90
I 180 65
I 154 29
I 184 28
I 93 103
I 175 147
I 192 101
I 48 47
I 47 10
I 43 72
I 102 13
I 193 23
I 75 36
I 81 166
I 104 136
I 45 58
I 66 142
I 3 199
I 87 151
I 9 175
I 32 107
I 147 20
I 31 69
I 127 60
I 87 164
I 127 63
I 136 2
I 197 176
I 137 114
I 124 190
I 142 77
B 1000
I 7 181
I 91 53
I 46 96
I 133 72
I 108 8
I 44 199
I 6 168
I 190 60
I 118 24
I 175 19
I 79 103
I 81 87
I 117 141
I 83 34
I 179 44
I 100 106
I 124 149
I 137 25
I 19 117
I 20 26
I 32 81
I 44 28
I 103 130
I 162 111
I 72 21
I 118 180
I 104 81
I 80 7
I 104 4
I 34 29
I 60 123
I 178 182
I 80 183
I 92 182
I 151 136
I 173 135
I 93 94
I 151 20
I 146 90
I 25 127
I 127 165
I 123 108
I 101 3
I 26 158
I 63 72
I 114 48
I 199 77
I 117 12
I 46 185
I 192 104
I 43 123
I 114 134
I 164 196
I 58 172
I 17 85
I 121 191
I 172 132
I 169 84
I 66 127
I 33 139
I 44 39
I 16 102
I 96 44
I 81 20
I 44 101
I 136 116
I 149 16
I 100 152
I 198 81
I 27 116
I 185 144
I 127 91
I 53 117
I 26 91
I 97 148
I 138 140
I 163 157
I 87 132
I 90 121
I 163 109
I 112 179
I 127 47
I 76 182
I 81 60
I 88 26
I 87 66
I 181 91
I 139 186
I 38 142
I 110 77
I 158 14
I 13 109
I 159 1
I 188 159
I 11 37
I 25 148
I 59 107
I 15 55
I 162 103
I 131 1
I 191 111
I 93 109
I 132 62
I 80 55
I 143 197
I 133 145
I 76 43
I 96 117
I 89 184
I 162 49
I 160 45
I 159 51
I 136 46
I 78 126
I 101 77
I 137 53
I 49 90
I 193 95
I 108 160
I 130 35
I 126 72
I 24 27
I 26 105
I 147 64
I 104 149
I 14 52
I 28 144
I 24 110
I 30 147
I 23 85
I 132 83
I 47 12
I 106 147
I 39 183
I 15 35
I 50 179
I 158 40
I 42 175
I 153 40
I 184 50
I 91 180
I 136 126
I 8 159
I 166 126
I 150 116
I 133 49
I 65 86
I 31 97
I 97 1
I 163 162
I 30 100
I 93 32
I 50 21
I 193 157
I 147 83
I 172 105
I 110 151
I 122 66
I 17 165
I 51 94
I 5 177
I 93 192
I 185 195
I 166 51
I 198 13
I 75 101
I 52 170
I 103 99
I 101 51
I 7 19
I 67 3
I 184 192
I 187 48
I 22 106
I 196 29
I 125 15
I 129 18
I 137 149
I 15 9
I 185 6
I 123 73
I 135 14
I 133 73
I 143 33
I 186 113
I 164 77
I 103 66
I 188 71
I 106 195
I 131 170
I 32 132
I 107 66
I 36 58
I 19 162
I 56 2
I 50 88
I 90 4
I 92 20
I 169 150
I 133 102
I 65 61
I 85 173
I 104 198
I 149 191
I 26 71
I 174 24
I 10 197
I 123 92
I 190 39
I 58 24
I 13 199
I 96 132
I 80 61
I 107 24
I 149 159
I 54 185
I 195 69
I 69 159
I 163 118
I 142 20
I 142 26
I 78 12
I 114 100
I 44 144
I 137 170
I 122 108
I 185 113
I 76 118
I 127 35
I 194 161
I 129 109
I 13 144
I 149 14
I 41 153
I 139 146
I 133 49
I 93 15
I 154 37
I 98 141
I 107 172
I 184 88
I 49 64
I 21 88
I 24 92
I 159 101
I 36 141
I 126 46
I 98 73
I 95 49
I 174 169
I 192 131
I 134 74
I 115 177
I 92 83
I 167 169
I 78 132
I 131 186
I 194 174
I 93 58
I 30 31
I 62 82
I 69 166
I 89 57
I 16 30
I 31 29
I 81 183
I 75 50
I 49 127
I 163 152
I 180 176
I 154 88
I 177 28
I 94 78
I 36 29
I 164 45
I 63 72
I 185 162
I 96 15
I 112 86
I 187 7
I 4 43
I 176 12
I 34 56
I 10 55
I 176 115
I 3 31
I 28 24
I 112 132
I 153 139
I 136 48
I 48 56
I 113 186
I 4 144
I 143 141
I 94 12
I 55 180
I 78 149
I 81 54
I 94 118
I 72 32
I 53 117
I 125 142
I 169 44
I 44 84
I 191 84
I 161 5
I 155 99
I 141 69
I 26 3
I 99 169
I 197 172
I 108 138
I 105 70
I 59 164
I 0 163
I 157 35
I 80 40
I 90 87
I 16 82
I 133 1
I 155 87
I 143 135
I 156 3
I 197 66
I 11 177
I 40 170
I 17 175
I 143 137
I 192 63
I 76 149
I 110 122
I 168 198
I 27 47
I 124 151
I 35 34
I 153 164
I 122 194
I 153 137
I 160 148
I 198 9
I 169 75
I 187 104
I 173 154
I 42 162
I 107 17
I 184 46
I 83 38
I 70 103
I 149 177
I 0 134
I 127 183
I 8 100
I 142 134
I 179 105
I 20 142
I 123 93
I 59 198
I 161 78
I 163 171
I 65 170
I 148 106
I 29 74
I 27 128
I 130 140
I 81 33
I 112 62
I 15 86
I 60 119
I 149 42
I 194 116
I 166 64
I 79 86
I 177 93
I 113 88
I 107 92
I 191 170
I 135 62
I 168 105
I 141 105
I 75 86
I 58 19
I 146 51
I 25 126
I 86 132
I 86 37
I 158 149
I 45 129
I 29 30
I 30 145
I 2 91
I 153 181
I 68 62
I 149 103
I 181 91
I 136 144
I 8 133
I 30 129
I 171 121
I 171 97
I 166 64
I 154 153
I 104 31
I 119 60
I 55 58
I 100 36
I 51 60
I 57 58
I 125 153
I 40 135
I 172 114
I 81 1
I 121 6
I 187 111
I 12 81
I 129 127
I 180 156
I 29 13
I 3 108
I 156 159
I 45 9
I 60 2
I 55 81
I 176 134
I 132 90
I 126 95
I 191 128
I 79 165
I 129 140
I 83 177
I 89 130
I 140 144
I 140 4
I 49 93
I 122 183
I 140 155
I 99 172
I 56 70
I 97 145
I 92 39
I 88 47
I 12 155
I 174 111
I 199 164
I 114 63
I 192 194
I 77 107
I 117 11
I 101 19
I 59 175
I 176 152
I 21 46
I 190 189
I 71 112
I 142 84
I 21 199
I 42 142
I 7 47
I 13 161
I 163 78
I 169 172
I 63 133
I 68 14
I 84 77
I 79 152
I 28 139
I 2 69
I 128 114
I 78 196
I 55 64
I 141 88
I 172 74
I 0 90
I 65 98
I 22 184
I 64 162
I 162 178
I 71 24
I 120 77
I 166 63
I 189 18
I 114 193
I 144 168
I 166 149
I 184 93
I 160 118
I 75 174
I 145 77
I 186 19
I 96 111
I 73 80
I 127 138
I 173 130
I 106 179
I 93 99
I 68 20
I 83 162
I 116 16
I 164 69
I 32 169
I 114 145
I 126 11
I 66 79
I 94 42
I 55 140
I 56 24
I 38 66
I 104 189
I 183 169
I 188 142
I 134 118
I 46 31
I 58 64
I 84 99
I 95 156
I 77 177
I 35 66
I 87 5
I 163 90
I 172 90
I 39 155
I 107 24
I 113 198
I 15 175
I 121 111
I 141 67
I 134 128
I 11 163
I 157 44
I 72 35
I 174 65
I 64 90
I 150 89
I 170 156
I 126 163
I 52 37
I 105 80
I 122 1
I 166 27
I 177 57
I 46 191
I 166 131
I 1 54
I 93 109
I 17 70
I 18 31
I 57 2
I 121 106
I 22 64
I 29 163
I 140 60
I 77 70
I 84 46
I 179 141
I 101 46
I 116 135
I 189 31
I 68 69
I 131 60
I 110 132
I 68 187
I 163 192
I 99 128
I 144 161
I 118 36
I 80 152
I 38 71
I 86 64
I 30 138
I 99 86
I 51 17
I 55 27
I 104 80
I 17 34
I 187 32
I 43 71
I 110 136
I 20 167
I 156 186
I 175 167
I 77 11
I 143 19
I 58 75
I 140 134
I 3 112
I 106 97
I 116 122
I 150 138
I 128 8
I 139 186
I 73 9
I 152 185
I 50 119
I 75 178
I 168 91
I 25 73
I 73 101
I 47 172
I 44 30
I 114 170
I 189 159
I 165 68
I 175 101
I 106 86
I 115 148
I 173 48
I 39 164
I 73 172
I 74 185
I 123 10
I 85 24
I 120 24
I 165 180
I 180 35
I 97 116
I 46 35
I 86 28
I 63 188
I 119 128
I 46 77
I 141 2
I 160 33
I 152 33
I 184 85
I 109 87
I 103 112
I 144 111
I 110 97
I 7 36
I 149 98
I 83 130
I 74 62
I 116 46
I 145 89
I 165 75
I 196 82
I 22 62
I 169 42
I 116 71
I 54 111
I 19 187
I 122 57
I 149 95
I 57 104
I 164 79
I 44 6
I 132 84
I 61 22
I 182 137
I 143 148
I 190 34
I 154 22
I 175 135
I 33 51
I 40 77
I 9 25
I 46 8
I 7 113
I 112 96
I 52 186
I 99 36
I 40 42
I 161 184
I 148 52
I 29 97
I 14 5
I 7 27
I 16 158
I 47 174
I 194 146
I 173 83
I 14 46
I 87 143
I 185 113
I 76 111
I 106 148
I 38 185
I 42 103
I 30 93
I 41 109
I 119 114
I 13 99
I 69 190
I 34 80
I 144 119
I 176 40
I 52 148
I 6 106
I 124 55
I 83 158
I 91 18
I 174 52
I 41 193
I 89 5
I 32 101
I 135 78
I 170 1
I 44 6
I 63 31
I 67 60
I 148 113
I 133 100
I 193 159
I 60 73
I 54 172
I 77 133
I 67 112
I 37 64
I 155 175
I 181 152
I 12 58
I 199 102
I 126 143
I 79 89
I 192 23
I 10 166
I 20 185
I 74 138
I 131 140
I 30 11
I 112 3
I 84 37
I 112 145
I 111 5
I 90 108
I 122 0
I 177 53
I 71 39
I 168 150
I 138 20
I 141 148
I 161 60
I 154 3
I 71 32
I 49 44
I 196 35
I 171 100
I 158 9
I 110 163
I 80 3
I 82 128
I 174 121
I 125 119
I 183 169
I 32 75
I 105 159
I 189 84
I 107 111
I 4 9
I 128 64
I 123 160
I 186 179
I 128 15
I 194 188
I 62 177
I 41 62
I 115 190
I 79 188
I 183 156
I 150 189
I 15 52
I 76 88
I 96 30
I 121 1
I 152 132
I 116 20
I 23 54
I 158 144
I 80 166
I 176 135
I 84 55
I 15 67
I 104 80
I 137 163
I 68 7
I 148 137
I 127 39
I 13 131
I 32 0
I 28 125
I 177 169
I 15 185
I 132 199
I 89 25
I 61 105
I 23 117
I 152 139
I 44 132
I 104 192
I 91 165
I 28 81
I 105 145
I 130 79
I 194 101
I 173 121
I 17 62
I 96 29
I 87 156
I 60 34
I 118 98
I 4 107
I 91 145
I 93 70
I 95 33
I 51 197
I 88 31
I 182 77
I 29 8
I 130 72
I 60 136
I 78 63
I 154 22
I 115 150
I 163 14
I 162 184
I 115 117
I 17 91
I 185 23
I 40 111
I 92 13
I 96 69
I 3 175
I 136 64
I 95 122
I 188 178
I 112 63
I 52 58
I 187 43
I 83 140
I 114 68
I 137 18
I 132 114
I 137 165
I 51 49
I 67 101
I 45 98
I 132 74
I 92 43
I 11 22
I 198 34
I 56 47
I 81 135
I 4 183
I 93 6
I 166 42
I 7 142
I 95 89
I 26 42
I 194 49
I 151 68
I 119 95
I 118 11
I 104 69
I 120 2
I 176 108
I 27 184
I 199 45
I 1 110
I 52 51
I 43 64
I 77 27
I 78 170
I 26 122
I 99 143
I 52 182
I 117 24
I 98 54
I 109 134
I 193 11
I 62 175
I 93 193
I 145 55
I 104 117
I 174 37
I 87 136
I 193 116
I 51 2
I 161 187
I 61 189
I 89 70
I 163 141
I 122 42
I 87 63
I 116 56
I 196 74
I 133 123
I 52 72
I 117 85
I 144 122
I 18 141
I 88 192
I 5 51
I 90 105
I 19 146
I 20 171
I 45 14
I 36 88
I 61 67
I 34 86
I 169 57
I 198 86
I 70 99
I 167 156
I 115 162
I 42 10
I 66 42
I 16 13
I 144 161
I 17 164
I 24 65
I 42 193
