B 1000
D 10 49
D 84 31
D 78 9
D 46 186
D 111 4
D 145 37
D 190 65
D 146 59
D 148 76
D 182 14
D 78 76
D 75 163
D 14 157
D 31 127
D 84 119
D 50 79
D 107 127
D 94 111
D 193 117
D 9 100
D 122 127
D 174 168
D 89 180
D 98 102
D 31 36
D 95 28
D 77 83
D 15 23
D 26 149
D 27 67
D 175 67
D 177 46
D 168 15
D 129 42
D 116 18
D 97 89
D 194 34
D 56 8
D 184 118
D 18 178
D 186 104
D 185 33
D 179 190
D 122 172
D 16 162
D 166 184
D 74 32
D 192 112
D 76 168
D 38 62
D 20 176
D 179 97
D 169 27
D 69 7
D 136 128
D 139 37
D 118 91
D 199 196
D 187 195
D 128 106
D 21 51
D 154 106
D 41 66
D 175 157
D 83 150
D 160 55
D 168 16
D 71 58
D 70 142
D 32 188
D 17 28
D 84 8
D 94 83
D 37 139
D 71 124
D 107 165
D 12 152
D 70 12
D 150 118
D 6 68
D 89 195
D 48 168
D 76 96
D 88 67
D 121 113
D 82 36
D 33 106
D 87 178
D 11 143
D 171 176
D 199 84
D 113 91
D 100 97
D 150 161
D 87 159
D 153 166
D 70 79
D 182 157
D 192 141
D 22 183
D 15 146
D 59 71
D 89 165
D 11 108
D 83 77
D 140 36
D 197 75
D 63 86
D 195 122
D 12 101
D 65 143
D 73 61
D 57 135
D 46 124
D 63 26
D 79 180
D 42 69
D 31 96
D 33 19
D 74 91
D 79 85
D 29 90
D 173 79
D 97 41
D 26 86
D 27 110
D 27 159
D 155 64
D 163 180
D 102 173
D 111 157
D 59 9
D 54 55
D 165 103
D 27 30
D 160 60
D 31 110
D 24 82
D 118 158
D 194 13
D 124 172
D 59 54
D 27 43
D 118 71
D 199 196
D 182 149
D 150 156
D 68 139
D 52 185
D 17 88
D 35 68
D 18 116
D 96 94
D 55 11
D 122 61
D 68 17
D 107 94
D 118 87
D 140 165
D 126 99
D 193 61
D 144 9
D 88 17
D 111 183
D 122 170
D 16 174
D 178 132
D 47 184
D 64 11
D 78 32
D 15 81
D 148 42
D 86 159
D 72 87
D 178 118
D 119 35
D 54 69
D 48 134
D 42 14
D 19 179
D 169 146
D 61 178
D 22 158
D 134 46
D 63 12
D 5 91
D 21 0
D 75 45
D 189 89
D 128 42
D 12 167
D 137 47
D 101 116
D 94 101
D 5 17
D 67 71
D 13 190
D 145 80
D 156 109
D 118 104
D 127 30
D 124 112
D 67 81
D 3 133
D 52 152
D 176 59
D 105 84
D 189 193
D 42 48
D 37 185
D 102 172
D 153 78
D 82 12
D 106 154
D 184 86
D 179 127
D 103 43
D 37 59
D 15 81
D 111 197
D 157 111
D 128 136
D 152 52
D 102 124
D 110 149
D 7 69
D 161 30
D 143 29
D 71 59
D 76 8
D 34 75
D 53 184
D 175 183
D 122 162
D 141 79
D 96 126
D 90 124
D 125 91
D 90 65
D 78 119
D 177 79
D 144 101
D 147 126
D 37 94
D 183 133
D 164 141
D 93 124
D 191 184
D 2 126
D 195 122
D 147 189
D 196 75
D 37 79
D 109 3
D 148 190
D 57 135
D 98 137
D 133 126
D 161 193
D 114 98
D 87 94
D 80 122
D 81 91
D 131 108
D 127 107
D 15 27
D 191 141
D 55 173
D 163 132
D 82 159
D 183 22
D 33 112
D 101 144
D 150 120
D 66 83
D 146 100
D 45 56
D 184 149
D 28 3
D 122 21
D 73 39
D 140 116
D 114 60
D 175 82
D 141 29
D 120 64
D 46 127
D 138 97
D 157 191
D 80 119
D 17 153
D 79 184
D 85 194
D 33 158
D 118 199
D 154 178
D 116 8
D 2 92
D 113 118
D 105 43
D 123 104
D 41 155
D 54 60
D 47 151
D 33 171
D 131 21
D 114 21
D 25 181
D 134 48
D 196 25
D 30 1
D 22 167
D 151 25
D 70 79
D 85 34
D 74 88
D 50 172
D 81 8
D 158 59
D 128 159
D 40 133
D 199 18
D 11 38
D 36 50
D 194 153
D 3 37
D 112 72
D 32 78
D 39 179
D 146 166
D 37 134
D 147 65
D 98 113
D 70 116
D 86 74
D 183 184
D 154 117
D 107 22
D 155 86
D 7 37
D 20 3
D 92 48
D 89 74
D 146 75
D 109 183
D 97 133
D 24 157
D 91 148
D 106 38
D 112 13
D 125 39
D 8 61
D 183 43
D 112 192
D 117 193
D 92 77
D 85 89
D 19 32
D 89 38
D 167 12
D 39 4
D 39 1
D 150 151
D 177 80
D 67 55
D 56 63
D 43 78
D 95 98
D 96 149
D 37 27
D 127 52
D 15 16
D 114 154
D 170 164
D 133 5
D 30 160
D 99 118
D 16 90
D 2 34
D 137 178
D 165 123
D 49 142
D 48 152
D 92 96
D 132 178
D 139 144
D 175 184
D 151 83
D 34 75
D 63 189
D 22 176
D 176 7
D 92 195
D 141 120
D 108 11
D 169 86
D 22 0
D 114 161
D 84 30
D 111 132
D 118 101
D 25 159
D 58 68
D 76 14
D 146 175
D 9 144
D 195 138
D 88 112
D 67 162
D 61 54
D 2 63
D 75 95
D 27 151
D 43 154
D 54 59
D 107 94
D 76 194
D 181 4
D 90 74
D 71 133
D 5 128
D 129 158
D 73 99
D 174 196
D 139 120
D 145 148
D 177 194
D 154 24
D 94 85
D 197 28
D 12 23
D 128 47
D 41 130
D 89 180
D 86 69
D 5 180
D 84 163
D 119 71
D 51 148
D 99 62
D 107 134
D 64 156
D 195 194
D 98 166
D 111 32
D 104 96
D 140 29
D 181 25
D 58 81
D 76 3
D 62 86
D 100 9
D 40 103
D 106 38
D 140 123
D 35 49
D 159 107
D 58 176
D 32 159
D 143 138
D 135 73
D 132 159
D 76 198
D 93 96
D 158 30
D 105 89
D 32 111
D 17 88
D 50 42
D 178 198
D 55 109
D 149 109
D 55 79
D 76 158
D 98 48
D 106 23
D 158 129
D 24 12
D 85 147
D 18 104
D 182 130
D 91 130
D 51 68
D 139 154
D 188 85
D 118 178
D 185 93
D 6 0
D 59 91
D 67 88
D 112 125
D 17 2
D 92 77
D 26 8
D 38 93
D 34 170
D 120 12
D 11 38
D 160 180
D 166 151
D 109 149
D 10 126
D 55 90
D 182 130
D 30 81
D 195 138
D 131 126
D 68 6
D 193 179
D 92 70
D 152 52
D 153 88
D 182 142
D 74 76
D 111 79
D 8 58
D 138 180
D 14 11
D 69 94
D 141 63
D 187 3
D 68 6
D 108 178
D 143 147
D 79 65
D 12 48
D 57 85
D 101 147
D 2 144
D 82 159
D 18 0
D 10 98
D 38 191
D 100 12
D 13 145
D 13 6
D 55 172
D 82 132
D 101 37
D 81 93
D 82 81
D 153 101
D 61 42
D 41 76
D 90 65
D 104 96
D 144 25
D 61 165
D 27 138
D 60 150
D 191 38
D 195 92
D 192 141
D 108 47
D 47 183
D 132 103
D 6 13
D 109 157
D 64 165
D 61 40
D 173 106
D 193 138
D 38 186
D 17 2
D 120 5
D 99 78
D 55 54
D 123 69
D 84 40
D 43 67
D 171 102
D 140 29
D 113 52
D 182 44
D 105 96
D 99 131
D 11 143
D 46 69
D 165 6
D 76 65
D 3 133
D 14 147
D 188 85
D 176 192
D 181 66
D 155 178
D 170 56
D 163 62
D 178 103
D 180 18
D 66 100
D 170 112
D 107 159
D 130 37
D 137 111
D 140 71
D 135 138
D 162 17
D 166 162
D 145 62
D 15 16
D 155 143
D 197 163
D 88 19
D 158 65
D 85 181
D 75 88
D 27 39
D 183 12
D 68 4
D 152 189
D 176 129
D 186 46
D 142 150
D 79 37
D 135 37
D 151 82
D 193 145
D 138 180
D 118 117
D 132 68
D 169 196
D 177 136
D 123 41
D 14 105
D 49 75
D 18 40
D 125 129
D 18 40
D 97 41
D 37 94
D 116 31
D 109 136
D 187 3
D 152 96
D 127 164
D 72 165
D 170 105
D 134 48
D 140 11
D 169 8
D 76 10
D 78 195
D 69 83
D 155 139
D 76 74
D 4 52
D 6 141
D 130 185
D 99 129
D 69 46
D 12 158
D 30 176
D 92 70
D 46 186
D 95 13
D 102 190
D 61 193
D 113 52
D 139 20
D 61 166
D 187 96
D 151 104
D 47 143
D 134 11
D 8 90
D 20 27
D 111 91
D 54 30
D 119 168
D 88 125
D 12 152
D 58 195
D 126 55
D 143 124
D 180 89
D 148 135
D 188 153
D 195 122
D 178 71
D 176 109
D 152 190
D 21 108
D 66 59
D 115 119
D 25 0
D 44 104
D 32 91
D 37 134
D 58 72
D 139 42
D 68 10
D 43 184
D 131 21
D 77 44
D 151 25
D 115 80
D 165 187
D 24 12
D 109 70
D 196 183
D 158 118
D 124 14
D 49 1
D 49 92
D 86 154
D 193 188
D 159 195
D 126 2
D 40 103
D 46 1
D 160 195
D 187 80
D 180 185
D 71 190
D 74 88
D 124 90
D 45 1
D 2 181
D 35 137
D 137 157
D 168 40
D 122 35
D 90 9
D 6 43
D 106 168
D 46 43
D 69 41
D 126 103
D 179 159
D 55 115
D 154 117
D 21 73
D 159 195
D 126 137
D 137 45
D 21 51
D 108 11
D 143 11
D 47 30
D 149 185
D 7 116
D 31 94
D 149 79
D 114 21
D 97 125
D 101 144
D 33 29
D 198 112
D 12 139
D 85 90
D 19 4
D 27 12
D 9 185
D 10 49
D 118 111
D 64 102
D 165 141
D 137 129
D 74 89
D 188 57
D 140 102
D 16 49
D 140 36
D 151 100
D 86 184
D 110 91
D 85 65
D 36 161
D 72 112
D 25 169
D 51 68
D 185 48
D 71 54
D 75 25
D 161 50
D 67 147
D 191 5
D 59 9
D 120 134
D 175 22
D 87 153
D 81 69
D 195 50
D 6 197
D 171 55
D 46 72
D 1 49
D 143 157
D 45 84
D 136 146
D 70 130
D 192 13
D 168 61
D 165 187
D 21 125
D 60 4
D 133 95
D 134 37
D 166 183
D 175 56
D 118 113
D 28 142
D 184 183
D 191 108
D 87 176
D 67 27
D 172 186
D 3 109
D 164 8
D 97 109
D 43 39
D 143 167
D 52 68
D 23 162
D 67 166
D 102 171
D 188 40
D 15 16
D 188 164
D 54 58
D 175 57
D 185 42
D 105 84
D 167 24
D 116 17
D 60 4
D 115 46
D 127 143
D 121 75
D 149 29
D 40 10
D 59 94
D 74 75
D 176 20
D 40 19
D 36 110
D 156 46
D 0 17
D 127 24
D 198 175
D 29 147
D 44 12
D 127 136
D 120 152
D 174 3
D 145 115
D 27 1
D 112 176
D 42 129
D 133 173
D 14 77
D 152 96
D 91 30
D 19 53
D 143 167
D 48 25
D 75 9
D 87 176
D 102 12
D 123 17
D 46 196
D 102 124
D 66 54
D 119 177
D 32 90
D 141 37
D 177 44
D 187 31
D 68 52
D 158 128
D 25 132
D 73 170
D 145 80
D 189 117
D 152 57
D 138 180
D 131 21
D 37 94
D 102 94
D 110 131
D 110 127
D 190 125
D 93 38
D 120 96
D 27 39
D 188 173
D 94 31
D 135 133
D 142 28
D 161 124
D 106 128
D 56 179
D 77 184
D 133 180
D 90 86
D 36 145
D 163 75
D 49 10
D 105 72
D 191 23
D 104 127
D 71 76
D 21 0
D 139 64
D 193 146
D 81 74
D 26 133
D 18 143
D 194 158
D 74 93
D 77 175
D 90 29
D 41 63
D 105 84
D 108 131
D 91 186
D 93 45
D 111 126
D 91 146
D 172 15
D 81 168
D 173 26
D 153 88
D 52 45
D 111 101
D 38 191
D 65 14
D 31 5
D 13 5
D 194 85
D 4 187
D 129 84
D 41 69
D 54 58
D 70 43
B 1000
D 185 48
D 90 137
D 193 70
D 173 101
D 44 5
D 195 159
D 63 95
D 31 166
D 153 150
D 133 126
D 34 169
D 69 4
D 84 3
D 65 36
D 16 120
D 40 142
D 23 199
D 179 181
D 183 5
D 87 108
D 32 167
D 66 6
D 80 197
D 12 95
D 186 163
D 39 157
D 179 138
D 107 31
D 184 143
D 86 102
D 152 96
D 138 95
D 180 56
D 109 157
D 34 65
D 99 92
D 94 103
D 197 9
D 164 141
D 12 152
D 46 154
D 118 99
D 197 144
D 30 174
D 158 30
D 1 29
D 178 4
D 79 167
D 0 19
D 125 190
D 37 25
D 154 26
D 81 168
D 179 138
D 54 68
D 129 43
D 129 114
D 140 132
D 86 30
D 180 166
D 72 78
D 36 110
D 83 56
D 92 28
D 163 41
D 85 78
D 80 86
D 16 120
D 68 93
D 90 138
D 194 11
D 188 153
D 186 104
D 53 19
D 120 16
D 93 197
D 12 27
D 76 10
D 102 39
D 11 194
D 70 24
D 138 19
D 194 17
D 181 19
D 40 180
D 132 111
D 173 122
D 10 72
D 28 93
D 198 57
D 54 56
D 58 196
D 181 2
D 90 74
D 142 123
D 144 68
D 60 4
D 167 32
D 22 46
D 112 27
D 195 147
D 75 163
D 102 34
D 41 5
D 23 64
D 6 31
D 172 191
D 180 68
D 75 155
D 82 185
D 16 48
D 44 75
D 153 106
D 1 49
D 20 155
D 186 65
D 127 136
D 18 199
D 4 181
D 191 17
D 26 174
D 145 39
D 25 54
D 40 8
D 149 96
D 1 0
D 99 62
D 131 161
D 28 2
D 0 10
D 119 100
D 41 147
D 110 31
D 75 60
D 77 5
D 1 30
D 147 80
D 51 174
D 187 80
D 53 127
D 73 39
D 182 56
D 196 134
D 85 128
D 83 125
D 39 102
D 9 90
D 9 59
D 18 194
D 36 161
D 171 114
D 161 25
D 82 81
D 181 19
D 16 111
D 196 75
D 14 77
D 65 90
D 8 90
D 97 41
D 183 12
D 147 163
D 57 124
D 171 112
D 136 194
D 93 48
D 93 96
D 185 118
D 76 130
D 99 64
D 83 150
D 137 39
D 65 90
D 151 82
D 77 44
D 47 154
D 112 72
D 57 168
D 139 20
D 178 198
D 10 126
D 29 71
D 55 163
D 111 126
D 102 164
D 115 113
D 153 38
D 181 27
D 195 92
D 0 18
D 35 98
D 69 7
D 198 112
D 120 40
D 86 61
D 165 103
D 193 141
D 104 21
D 75 76
D 15 62
D 2 13
D 194 93
D 70 116
D 5 18
D 20 78
D 90 63
D 133 194
D 15 62
D 3 92
D 174 35
D 2 181
D 177 63
D 20 24
D 43 129
D 96 16
D 171 101
D 111 79
D 1 37
D 69 4
D 39 103
D 192 51
D 8 160
D 167 18
D 49 108
D 151 45
D 31 36
D 77 102
D 91 101
D 46 134
D 18 76
D 193 33
D 46 82
D 134 21
D 86 165
D 46 16
D 62 108
D 165 187
D 45 29
D 5 119
D 13 80
D 136 109
D 13 94
D 105 151
D 37 134
D 18 180
D 25 144
D 184 122
D 21 37
D 172 55
D 147 80
D 120 50
D 61 119
D 11 65
D 109 55
D 153 162
D 152 25
D 192 156
D 187 90
D 127 136
D 152 120
D 50 152
D 36 145
D 22 10
D 124 132
D 58 46
D 135 24
D 192 112
D 69 41
D 166 183
D 68 86
D 73 148
D 16 28
D 133 95
D 64 57
D 131 9
D 191 12
D 102 190
D 41 66
D 134 107
D 20 3
D 39 110
D 29 4
D 68 72
D 14 197
D 109 50
D 196 179
D 73 2
D 21 162
D 166 60
D 125 136
D 191 9
D 173 5
D 132 159
D 53 78
D 4 138
D 74 51
D 120 150
D 91 146
D 130 196
D 31 145
D 3 118
D 90 188
D 138 27
D 125 198
D 89 30
D 72 87
D 158 22
D 14 64
D 7 24
D 124 158
D 194 33
D 151 133
D 8 13
D 85 194
D 141 189
D 177 137
D 2 29
D 131 195
D 128 115
D 100 144
D 141 37
D 76 167
D 168 188
D 84 10
D 24 167
D 163 180
D 53 78
D 177 136
D 86 31
D 62 45
D 127 29
D 81 74
D 53 19
D 137 66
D 113 60
D 99 11
D 67 162
D 114 161
D 148 47
D 81 59
D 58 56
D 58 32
D 110 145
D 85 10
D 98 66
D 114 60
D 166 197
D 6 27
D 10 65
D 52 4
D 122 113
D 113 125
D 15 30
D 78 153
D 85 142
D 62 54
D 171 178
D 199 181
D 116 21
D 121 84
D 18 160
D 104 63
D 133 151
D 191 60
D 135 153
D 127 71
D 181 137
D 141 6
D 142 29
D 191 66
D 50 38
D 51 81
D 92 72
D 9 121
D 64 159
D 59 37
D 51 131
D 10 18
D 135 179
D 94 18
D 190 5
D 105 34
D 171 114
D 31 145
D 195 71
D 89 165
D 10 73
D 198 21
D 88 111
D 138 27
D 197 92
D 102 39
D 128 85
D 35 137
D 130 95
D 71 125
D 60 138
D 199 160
D 156 122
D 197 111
D 110 27
D 19 33
D 49 132
D 162 67
D 129 144
D 56 83
D 142 178
D 111 156
D 109 94
D 184 33
D 175 31
D 131 99
D 67 36
D 124 93
D 100 97
D 0 21
D 186 35
D 166 88
D 127 44
D 102 143
D 30 62
D 33 178
D 80 145
D 60 166
D 45 15
D 72 28
D 191 172
D 15 16
D 88 75
D 33 185
D 175 57
D 165 186
D 89 30
D 152 189
D 148 76
D 49 41
D 120 134
D 114 152
D 196 174
D 146 2
D 184 71
D 104 155
D 76 188
D 6 59
D 15 146
D 174 78
D 46 69
D 93 90
D 122 86
D 70 198
D 25 54
D 10 84
D 130 106
D 94 103
D 44 47
D 76 96
D 84 119
D 101 39
D 0 6
D 20 48
D 162 153
D 173 136
D 149 96
D 185 92
D 53 146
D 118 178
D 34 151
D 29 57
D 142 178
D 5 17
D 155 10
D 194 133
D 16 49
D 66 6
D 81 50
D 131 95
D 22 137
D 152 119
D 118 71
D 130 10
D 165 124
D 123 124
D 76 176
D 131 195
D 137 179
D 49 122
D 196 23
D 157 7
D 83 151
D 157 14
D 52 83
D 55 49
D 156 53
D 173 199
D 21 126
D 24 17
D 149 170
D 98 42
D 104 126
D 50 196
D 118 85
D 5 183
D 26 174
D 145 193
D 171 64
D 158 124
D 198 76
D 173 133
D 145 29
D 107 62
D 180 133
D 48 5
D 158 30
D 8 90
D 162 86
D 106 181
D 53 83
D 113 78
D 177 79
D 179 51
D 153 78
D 152 57
D 103 131
D 27 145
D 196 183
D 87 52
D 152 149
D 34 169
D 157 2
D 159 102
D 169 165
D 71 190
D 8 116
D 189 70
D 144 129
D 105 72
D 59 150
D 4 29
D 93 139
D 105 153
D 31 117
D 136 58
D 49 108
D 3 186
D 151 128
D 76 24
D 163 41
D 85 10
D 139 196
D 109 192
D 173 55
D 62 154
D 97 82
D 25 152
D 2 7
D 108 69
D 121 193
D 27 37
D 58 68
D 151 167
D 177 182
D 192 51
D 182 157
D 197 98
D 100 146
D 54 55
D 133 183
D 96 16
D 28 60
D 46 115
D 124 57
D 52 13
D 109 72
D 199 160
D 84 8
D 82 168
D 137 126
D 87 53
D 192 109
D 51 58
D 126 148
D 93 68
D 22 162
D 123 110
D 155 139
D 48 42
D 84 121
D 119 97
D 4 197
D 157 117
D 183 2
D 16 122
D 146 115
D 104 120
D 77 74
D 87 108
D 183 16
D 106 182
D 136 145
D 180 163
D 145 27
D 37 134
D 160 195
D 46 100
D 65 71
D 141 72
D 79 153
D 82 46
D 175 56
D 27 145
D 88 197
D 16 96
D 83 150
D 163 120
D 160 136
D 139 42
D 88 41
D 55 170
D 30 81
D 118 159
D 7 96
D 76 51
D 152 68
D 174 157
D 82 9
D 4 19
D 125 134
D 144 157
D 76 154
D 11 194
D 84 121
D 80 106
D 38 42
D 24 20
D 106 90
D 17 178
D 19 145
D 8 170
D 94 26
D 38 153
D 12 98
D 145 159
D 12 4
D 131 108
D 177 67
D 130 76
D 12 0
D 151 105
D 154 42
D 114 166
D 113 60
D 158 48
D 131 76
D 144 25
D 42 50
D 199 160
D 130 76
D 130 175
D 73 135
D 6 184
D 31 82
D 62 10
D 63 62
D 190 148
D 80 100
D 87 108
D 106 90
D 59 29
D 152 52
D 194 43
D 126 137
D 126 10
D 116 114
D 138 182
D 81 6
D 129 106
D 101 128
D 11 187
D 57 180
D 186 3
D 49 179
D 32 92
D 95 78
D 52 113
D 61 24
D 195 26
D 173 101
D 31 166
D 84 166
D 52 1
D 136 158
D 92 146
D 196 25
D 138 4
D 180 190
D 184 33
D 167 18
D 32 105
D 128 89
D 8 83
D 136 69
D 81 82
D 27 59
D 10 8
D 101 39
D 168 135
D 185 34
D 125 198
D 50 60
D 61 168
D 113 117
D 118 158
D 12 80
D 161 158
D 167 151
D 155 33
D 188 64
D 189 83
D 108 69
D 118 196
D 59 48
D 176 198
D 161 124
D 21 73
D 43 122
D 54 60
D 2 34
D 140 123
D 190 142
D 173 190
D 158 194
D 187 195
D 123 104
D 45 125
D 122 119
D 25 169
D 198 69
D 32 38
D 114 111
D 37 185
D 152 96
D 140 163
D 12 82
D 32 19
D 104 63
D 75 155
D 186 48
D 143 8
D 108 146
D 30 84
D 147 126
D 111 28
D 199 110
D 23 184
D 147 100
D 51 192
D 151 105
D 188 173
D 154 6
D 187 50
D 119 22
D 128 106
D 31 175
D 64 164
D 94 97
D 81 2
D 98 113
D 95 13
D 109 94
D 13 154
D 94 20
D 127 19
D 129 171
D 60 57
D 166 151
D 2 146
D 80 115
D 115 156
D 169 22
D 134 191
D 45 125
D 188 164
D 180 43
D 84 138
D 105 65
D 146 66
D 95 10
D 25 196
D 33 158
D 160 188
D 122 90
D 35 26
D 195 50
D 167 62
D 116 53
D 14 24
D 71 59
D 63 104
D 90 48
D 111 157
D 63 195
D 19 79
D 183 51
D 76 158
D 186 3
D 83 82
D 190 41
D 189 63
D 133 197
D 21 11
D 172 55
D 149 62
D 65 2
D 27 103
D 26 24
D 71 118
D 189 147
D 56 8
D 63 12
D 121 77
D 160 139
D 174 26
D 60 57
D 140 123
D 82 123
D 55 13
D 143 115
D 129 125
D 50 38
D 103 117
D 194 9
D 156 119
D 31 76
D 134 37
D 114 83
D 112 88
D 152 50
D 47 115
D 41 133
D 66 91
D 180 40
D 186 108
D 123 61
D 35 139
D 8 116
D 34 118
D 128 85
D 195 38
D 84 10
D 18 94
D 63 90
D 142 28
D 194 108
D 98 86
D 54 9
D 124 132
D 117 34
D 164 140
D 45 52
D 3 16
D 49 119
D 109 137
D 43 39
D 119 53
D 56 157
D 93 194
D 144 171
D 3 11
D 72 27
D 152 149
D 128 107
D 164 140
D 98 113
D 20 156
D 189 152
D 129 14
D 83 114
D 166 153
D 69 128
D 196 122
D 154 106
D 85 180
D 1 49
D 16 6
D 148 91
D 177 137
D 29 129
D 27 67
D 184 9
D 49 35
D 45 156
D 17 5
D 192 180
D 104 129
D 168 61
D 57 178
D 73 170
D 25 91
D 73 44
D 198 178
D 188 65
D 125 82
D 139 182
D 65 90
D 33 193
D 172 128
D 40 139
D 4 11
D 141 142
D 152 96
D 74 80
D 7 111
D 172 176
D 194 42
D 170 22
D 185 157
D 167 125
D 21 125
D 26 160
D 142 196
D 129 144
D 190 13
D 21 82
D 114 71
D 183 190
D 148 169
D 106 50
D 3 11
D 185 48
D 80 162
D 160 30
D 147 71
D 18 9
D 99 156
D 103 140
D 47 40
D 26 57
D 135 115
D 98 166
D 155 125
D 198 178
D 86 74
D 59 158
D 164 127
D 106 33
D 35 153
D 197 60
D 129 95
D 94 59
D 157 122
D 8 199
D 148 29
D 84 31
D 161 150
D 125 144
D 100 97
D 114 171
D 152 149
D 38 167
D 139 58
D 135 172
D 188 164
D 134 53
D 3 1
D 126 85
D 129 7
D 24 135
D 8 10
D 169 109
D 102 114
D 72 68
D 38 93
D 26 19
D 68 118
D 130 182
D 1 42
D 177 137
D 17 28
D 78 113
D 69 108
D 111 79
D 11 21
D 64 101
D 97 83
D 170 73
D 158 107
D 96 92
D 33 182
D 63 29
D 75 25
D 153 47
D 37 21
D 92 191
D 123 82
D 1 45
D 53 19
D 190 142
D 160 80
D 188 57
D 185 42
B 1000
D 81 42
D 198 159
D 122 49
D 142 36
D 120 126
D 84 158
D 182 56
D 55 175
D 101 111
D 60 184
D 195 58
D 195 43
D 179 137
D 194 18
D 118 111
D 179 62
D 194 121
D 133 80
D 39 1
D 94 57
D 46 48
D 88 25
D 4 169
D 141 3
D 113 23
D 198 57
D 172 191
D 122 189
D 109 131
D 3 92
D 94 112
D 184 9
D 90 93
D 86 133
D 88 111
D 189 192
D 153 79
D 101 118
D 153 150
D 92 48
D 25 196
D 40 20
D 140 164
D 155 20
D 118 82
D 60 191
D 139 35
D 108 170
D 164 8
D 6 59
D 106 182
D 26 35
D 133 180
D 164 188
D 91 154
D 180 166
D 34 102
D 125 134
D 190 125
D 76 24
D 133 3
D 43 46
D 31 158
D 86 129
D 138 66
D 191 44
D 161 185
D 71 29
D 67 166
D 136 128
D 15 77
D 31 73
D 38 162
D 60 197
D 121 23
D 169 190
D 172 51
D 32 38
D 193 91
D 139 40
D 125 82
D 68 59
D 40 1
D 47 184
D 113 78
D 197 163
D 3 0
D 149 151
D 86 27
D 166 96
D 132 196
D 1 38
D 0 10
D 13 179
D 56 89
D 10 49
D 0 20
D 159 52
D 196 23
D 155 75
D 0 11
D 59 91
D 154 26
D 22 0
D 21 111
D 170 132
D 175 130
D 67 158
D 32 65
D 190 179
D 28 199
D 137 35
D 124 14
D 38 50
D 162 127
D 59 81
D 87 150
D 100 46
D 8 26
D 109 150
D 18 167
D 63 97
D 186 107
D 32 55
D 68 35
D 99 15
D 129 144
D 82 118
D 131 99
D 190 65
D 28 189
D 17 48
D 191 9
D 181 100
D 68 139
D 48 93
D 113 125
D 133 164
D 5 31
D 10 85
D 123 110
D 56 122
D 137 9
D 168 183
D 185 102
D 71 195
D 57 11
D 63 189
D 171 64
D 24 157
D 111 32
D 55 110
D 27 2
D 64 149
D 55 127
D 83 198
D 39 66
D 61 73
D 148 174
D 184 86
D 137 90
D 179 138
D 76 167
D 67 36
D 162 122
D 192 162
D 165 169
D 6 193
D 138 184
D 139 40
D 119 113
D 7 156
D 131 89
D 10 65
D 4 109
D 109 97
D 136 58
D 19 4
D 177 119
D 18 195
D 18 0
D 158 118
D 8 26
D 155 104
D 183 111
D 21 57
D 137 109
D 1 8
D 135 95
D 37 36
D 42 148
D 185 101
D 22 102
D 108 30
D 149 123
D 25 196
D 28 17
D 192 156
D 73 10
D 122 56
D 101 185
D 102 171
D 112 100
D 29 19
D 57 85
D 57 80
D 67 71
D 71 127
D 131 21
D 167 27
D 118 34
D 167 18
D 94 83
D 170 56
D 55 158
D 188 175
D 2 183
D 106 64
D 83 101
D 40 133
D 97 119
D 117 34
D 170 39
D 106 94
D 191 92
D 0 27
D 64 164
D 113 125
D 49 119
D 48 186
D 19 40
D 192 51
D 124 71
D 21 111
D 4 196
D 32 158
D 31 1
D 140 103
D 126 19
D 66 41
D 42 36
D 9 71
D 176 22
D 191 44
D 106 87
D 16 154
D 6 103
D 53 31
D 172 189
D 185 7
D 29 57
D 18 10
D 114 40
D 69 127
D 44 70
D 133 97
D 139 46
D 12 123
D 126 103
D 137 66
D 113 114
D 169 86
D 103 155
D 151 84
D 59 26
D 160 18
D 4 46
D 161 45
D 60 57
D 43 124
D 142 24
D 185 157
D 34 143
D 191 23
D 121 110
D 78 53
D 186 104
D 94 69
D 161 185
D 109 161
D 9 159
D 42 33
D 40 23
D 95 28
D 144 72
D 184 53
D 74 32
D 51 157
D 57 198
D 53 31
D 169 111
D 176 20
D 20 32
D 79 74
D 159 87
D 20 3
D 126 137
D 36 115
D 178 101
D 53 184
D 197 9
D 196 179
D 184 62
D 46 82
D 110 192
D 78 153
D 141 29
D 98 102
D 160 161
D 19 112
D 22 175
D 10 68
D 136 95
D 75 129
D 95 51
D 18 160
D 56 45
D 180 160
D 21 104
D 93 86
D 194 13
D 50 196
D 159 179
D 101 22
D 196 176
D 72 141
D 145 110
D 190 148
D 150 159
D 95 50
D 7 24
D 146 29
D 79 177
D 44 156
D 179 90
D 163 64
D 5 170
D 183 196
D 30 160
D 149 96
D 85 2
D 14 120
D 178 132
D 94 13
D 111 132
D 28 126
D 47 40
D 184 149
D 86 80
D 188 64
D 92 77
D 105 186
D 146 158
D 146 91
D 136 148
D 173 5
D 118 71
D 198 83
D 180 6
D 122 195
D 129 106
D 171 7
D 154 139
D 185 148
D 112 159
D 40 58
D 8 76
D 64 75
D 106 43
D 100 147
D 141 165
D 181 100
D 85 147
D 72 122
D 97 179
D 20 3
D 18 21
D 15 30
D 136 127
D 160 188
D 81 15
D 158 88
D 172 135
D 45 3
D 38 92
D 190 148
D 114 70
D 191 60
D 111 142
D 190 71
D 174 146
D 42 20
D 147 174
D 125 97
